"Dist Code","Year","State Code","State Name","Dist Name","RICE HARVEST PRICE (Rs per Quintal)","PADDY HARVEST PRICE (Rs per Quintal)","WHEAT HARVEST PRICE (Rs per Quintal)","SORGHUM HARVEST PRICE (Rs per Quintal)","PEARL MILLET HARVEST PRICE (Rs per Quintal)","MAIZE HARVEST PRICE (Rs per Quintal)","FINGER MILLET HARVEST PRICE (Rs per Quintal)","BARLEY HARVEST PRICE (Rs per Quintal)","CHICKPEA HARVEST PRICE (Rs per Quintal)","PIGEONPEA HARVEST PRICE (Rs per Quintal)","GROUNDNUT HARVEST PRICE (Rs per Quintal)","SEASMUM HARVEST PRICE (Rs per Quintal)","RAPE AND MUSTARD HARVEST PRICE (Rs per Quintal)","CASTOR HARVEST PRICE (Rs per Quintal)","LINSEED HARVEST PRICE (Rs per Quintal)","SUGARCANE GUR HARVEST PRICE (Rs per Quintal)","COTTON KAPAS HARVEST PRICE (Rs per Quintal)"
"29","2016","6","Madhya Pradesh","Ratlam","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","7713.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4070.0"
"30","1966","6","Madhya Pradesh","Ujjain","-1.0","-1.0","66.0","44.5","68.0","55.5","-1.0","-1.0","58.8","94.7","122.1","-1.0","-1.0","-1.0","178.2","95.4","150.4"
"30","1967","6","Madhya Pradesh","Ujjain","-1.0","-1.0","90.5","51.3","61.6","60.6","-1.0","-1.0","77.3","104.4","93.5","-1.0","-1.0","-1.0","101.8","204.2","144.1"
"30","1968","6","Madhya Pradesh","Ujjain","-1.0","-1.0","90.8","53.2","56.6","51.1","-1.0","-1.0","78.0","76.0","96.6","-1.0","-1.0","-1.0","119.4","137.9","132.8"
"30","1969","6","Madhya Pradesh","Ujjain","-1.0","-1.0","90.2","66.8","71.3","61.3","-1.0","-1.0","92.1","89.3","113.6","-1.0","-1.0","-1.0","161.3","85.4","174.3"
"30","1970","6","Madhya Pradesh","Ujjain","-1.0","-1.0","81.1","66.1","65.1","49.0","-1.0","-1.0","71.0","89.3","129.4","-1.0","-1.0","-1.0","141.7","82.6","256.2"
"30","1971","6","Madhya Pradesh","Ujjain","-1.0","-1.0","84.7","70.1","66.0","56.5","-1.0","-1.0","81.9","97.0","112.0","-1.0","-1.0","-1.0","133.4","130.9","180.9"
"30","1972","6","Madhya Pradesh","Ujjain","-1.0","-1.0","89.6","66.2","76.4","70.1","-1.0","-1.0","128.5","144.5","161.3","-1.0","-1.0","-1.0","189.0","191.6","191.6"
"30","1973","6","Madhya Pradesh","Ujjain","-1.0","-1.0","148.6","128.6","123.2","106.8","-1.0","-1.0","184.5","152.8","200.5","-1.0","-1.0","-1.0","305.9","187.8","271.2"
"30","1974","6","Madhya Pradesh","Ujjain","-1.0","-1.0","156.1","128.2","154.8","133.4","-1.0","-1.0","168.1","183.3","214.4","-1.0","-1.0","-1.0","236.8","211.1","278.8"
"30","1975","6","Madhya Pradesh","Ujjain","-1.0","-1.0","111.0","85.2","96.8","69.9","-1.0","-1.0","109.3","121.2","146.0","-1.0","-1.0","-1.0","166.9","159.5","236.2"
"30","1976","6","Madhya Pradesh","Ujjain","-1.0","-1.0","129.8","87.4","94.8","76.7","-1.0","-1.0","120.5","243.1","179.0","-1.0","-1.0","-1.0","300.0","186.8","426.4"
"30","1977","6","Madhya Pradesh","Ujjain","-1.0","-1.0","130.3","94.4","124.3","89.8","-1.0","-1.0","182.7","233.5","202.1","-1.0","-1.0","-1.0","266.5","151.5","371.5"
"30","1978","6","Madhya Pradesh","Ujjain","-1.0","-1.0","130.7","87.9","100.4","96.9","-1.0","-1.0","168.8","240.6","207.4","-1.0","-1.0","-1.0","251.3","-1.0","308.8"
"30","1979","6","Madhya Pradesh","Ujjain","-1.0","-1.0","134.2","95.1","119.6","108.1","-1.0","-1.0","197.7","223.1","254.7","-1.0","-1.0","-1.0","354.2","-1.0","308.0"
"30","1980","6","Madhya Pradesh","Ujjain","-1.0","-1.0","176.1","121.4","127.0","102.5","-1.0","-1.0","329.0","266.2","302.6","-1.0","-1.0","-1.0","423.3","-1.0","422.6"
"30","1981","6","Madhya Pradesh","Ujjain","-1.0","-1.0","168.0","124.6","153.2","123.9","-1.0","-1.0","228.4","286.3","331.2","-1.0","-1.0","-1.0","343.3","-1.0","457.7"
"30","1982","6","Madhya Pradesh","Ujjain","-1.0","-1.0","198.4","123.0","138.7","140.3","-1.0","-1.0","211.6","309.9","341.4","-1.0","-1.0","-1.0","391.1","-1.0","413.7"
"30","1983","6","Madhya Pradesh","Ujjain","-1.0","-1.0","181.5","137.4","153.9","124.3","-1.0","-1.0","291.3","374.3","415.0","-1.0","-1.0","-1.0","513.3","-1.0","489.7"
"30","1984","6","Madhya Pradesh","Ujjain","-1.0","-1.0","174.4","134.2","147.7","107.4","-1.0","-1.0","405.3","327.8","447.9","-1.0","-1.0","-1.0","481.1","-1.0","532.3"
"30","1985","6","Madhya Pradesh","Ujjain","-1.0","-1.0","224.0","152.5","199.8","173.7","-1.0","-1.0","390.7","328.9","398.2","-1.0","-1.0","-1.0","460.9","-1.0","477.2"
"30","1986","6","Madhya Pradesh","Ujjain","-1.0","-1.0","218.6","168.2","192.0","152.5","-1.0","-1.0","320.2","476.6","528.5","-1.0","-1.0","-1.0","692.5","-1.0","517.6"
"30","1987","6","Madhya Pradesh","Ujjain","-1.0","-1.0","261.4","-1.0","210.6","169.1","-1.0","-1.0","442.8","684.3","616.0","-1.0","-1.0","-1.0","737.2","-1.0","689.0"
"30","1988","6","Madhya Pradesh","Ujjain","-1.0","-1.0","269.1","223.5","207.1","156.3","-1.0","-1.0","567.3","467.1","514.5","-1.0","-1.0","-1.0","627.9","-1.0","772.9"
"30","1989","6","Madhya Pradesh","Ujjain","-1.0","-1.0","258.7","174.8","248.8","168.0","-1.0","-1.0","650.1","564.1","544.4","-1.0","-1.0","-1.0","746.9","-1.0","810.6"
"30","1990","6","Madhya Pradesh","Ujjain","-1.0","-1.0","271.0","214.0","220.0","169.0","-1.0","-1.0","554.0","767.0","761.0","-1.0","-1.0","-1.0","963.0","-1.0","953.0"
"30","1991","6","Madhya Pradesh","Ujjain","-1.0","-1.0","410.0","403.0","385.0","314.0","-1.0","-1.0","576.0","873.0","972.0","-1.0","-1.0","-1.0","1018.0","-1.0","1603.0"
"30","1992","6","Madhya Pradesh","Ujjain","-1.0","-1.0","360.0","238.0","270.0","289.0","-1.0","-1.0","691.0","765.0","829.0","-1.0","-1.0","-1.0","908.0","-1.0","-1.0"
"30","1993","6","Madhya Pradesh","Ujjain","-1.0","-1.0","429.0","295.0","467.0","232.0","-1.0","-1.0","1034.0","1120.0","1011.0","-1.0","-1.0","-1.0","1028.0","-1.0","1417.0"
"30","1994","6","Madhya Pradesh","Ujjain","-1.0","-1.0","426.0","504.0","470.0","413.0","-1.0","-1.0","815.0","1180.0","1216.0","-1.0","-1.0","-1.0","1201.0","-1.0","2522.0"
"30","1995","6","Madhya Pradesh","Ujjain","-1.0","462.0","486.0","501.0","523.0","434.0","464.0","342.0","895.0","1464.0","1415.0","2039.0","1071.0","-1.0","1432.0","828.0","1964.0"
"30","1996","6","Madhya Pradesh","Ujjain","931.0","-1.0","565.0","535.0","667.0","501.0","-1.0","-1.0","1105.0","1589.0","1285.0","1775.0","-1.0","-1.0","1326.0","-1.0","-1.0"
"30","1997","6","Madhya Pradesh","Ujjain","727.0","418.0","513.0","483.0","548.0","461.0","559.0","430.0","1033.0","1545.0","1408.0","1527.0","1311.0","1034.0","1357.0","1160.0","2123.0"
"30","1998","6","Madhya Pradesh","Ujjain","-1.0","-1.0","561.0","646.0","662.0","515.0","-1.0","-1.0","1071.0","1647.0","1397.0","-1.0","-1.0","-1.0","1496.0","-1.0","-1.0"
"30","1999","6","Madhya Pradesh","Ujjain","-1.0","-1.0","633.0","670.0","607.0","587.0","-1.0","-1.0","1152.0","1544.0","1337.0","-1.0","-1.0","-1.0","1271.0","-1.0","-1.0"
"30","2000","6","Madhya Pradesh","Ujjain","-1.0","-1.0","712.0","697.0","749.0","483.0","-1.0","-1.0","1616.0","1623.0","1629.0","-1.0","-1.0","-1.0","1396.0","-1.0","2200.0"
"30","2001","6","Madhya Pradesh","Ujjain","-1.0","-1.0","719.0","532.0","573.0","485.0","-1.0","-1.0","1394.0","1536.0","2300.0","-1.0","-1.0","-1.0","1566.0","-1.0","-1.0"
"30","2002","6","Madhya Pradesh","Ujjain","-1.0","-1.0","728.0","585.0","600.0","508.0","-1.0","-1.0","1532.0","1360.0","1474.0","-1.0","-1.0","-1.0","1877.0","-1.0","-1.0"
"30","2003","6","Madhya Pradesh","Ujjain","-1.0","-1.0","677.0","526.0","589.0","465.0","-1.0","-1.0","1257.0","1517.0","1473.0","-1.0","-1.0","-1.0","1761.0","-1.0","-1.0"
"30","2004","6","Madhya Pradesh","Ujjain","-1.0","-1.0","671.0","556.0","-1.0","550.0","-1.0","564.0","1323.0","-1.0","1604.0","2799.0","-1.0","-1.0","1591.0","1473.0","-1.0"
"30","2005","6","Madhya Pradesh","Ujjain","-1.0","-1.0","939.0","732.0","800.0","610.0","-1.0","-1.0","1896.0","-1.0","1945.0","2549.0","-1.0","-1.0","1649.0","1486.0","-1.0"
"30","2006","6","Madhya Pradesh","Ujjain","-1.0","-1.0","876.0","846.0","785.0","746.0","-1.0","-1.0","2093.0","2025.0","2828.0","3190.0","-1.0","-1.0","2041.0","1162.0","-1.0"
"30","2007","6","Madhya Pradesh","Ujjain","-1.0","-1.0","1128.0","829.0","-1.0","726.0","-1.0","-1.0","2424.0","2386.0","-1.0","-1.0","-1.0","-1.0","2666.0","1038.0","1869.0"
"30","2008","6","Madhya Pradesh","Ujjain","-1.0","-1.0","1143.0","823.0","-1.0","749.0","-1.0","-1.0","1945.0","2365.0","-1.0","-1.0","-1.0","-1.0","2600.0","1804.0","-1.0"
"30","2009","6","Madhya Pradesh","Ujjain","-1.0","-1.0","1328.0","918.0","-1.0","781.0","-1.0","-1.0","1955.0","3648.0","2099.0","-1.0","-1.0","-1.0","2525.0","3088.0","-1.0"
"30","2010","6","Madhya Pradesh","Ujjain","-1.0","-1.0","1336.0","979.0","-1.0","894.0","-1.0","-1.0","2235.0","3652.0","2228.0","-1.0","-1.0","-1.0","2680.0","-1.0","-1.0"
"30","2011","6","Madhya Pradesh","Ujjain","-1.0","-1.0","1380.0","1025.0","-1.0","1037.0","-1.0","-1.0","3304.0","3160.0","2834.0","-1.0","-1.0","-1.0","3494.0","-1.0","-1.0"
"30","2012","6","Madhya Pradesh","Ujjain","-1.0","-1.0","1487.0","1392.0","-1.0","1204.0","-1.0","-1.0","-1.0","3067.0","3600.0","3600.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"30","2013","6","Madhya Pradesh","Ujjain","-1.0","-1.0","-1.0","2000.0","-1.0","1272.0","-1.0","-1.0","2572.0","3611.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","4440.0"
"31","1966","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","67.2","46.3","67.1","56.4","-1.0","80.5","-1.0","-1.0","148.8","-1.0","-1.0","-1.0","177.9","110.9","154.5"
"31","1967","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","89.4","52.8","58.2","59.6","-1.0","49.7","78.8","-1.0","101.4","-1.0","-1.0","-1.0","112.8","209.6","144.0"
"31","1968","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","98.0","64.4","61.4","57.9","-1.0","58.4","78.2","-1.0","118.8","-1.0","-1.0","-1.0","124.3","174.9","134.5"
"31","1969","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","94.7","74.5","69.0","71.9","-1.0","64.4","91.5","-1.0","136.4","-1.0","-1.0","-1.0","163.8","93.1","170.4"
"31","1970","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","75.5","64.8","60.5","49.2","-1.0","44.1","69.5","-1.0","153.7","-1.0","-1.0","-1.0","139.0","98.2","249.4"
"31","1971","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","78.4","74.8","58.9","53.5","-1.0","51.9","83.6","-1.0","136.9","-1.0","-1.0","-1.0","136.7","149.1","178.0"
"31","1972","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","91.9","72.9","82.7","74.4","-1.0","81.8","134.8","-1.0","177.0","-1.0","-1.0","-1.0","197.0","181.2","186.6"
"31","1973","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","146.1","140.3","130.0","124.5","-1.0","116.3","183.4","-1.0","239.2","-1.0","-1.0","-1.0","306.5","183.6","287.5"
"31","1974","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","137.4","135.1","166.1","125.7","-1.0","104.3","-1.0","-1.0","257.8","-1.0","-1.0","-1.0","224.8","194.6","288.9"
"31","1975","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","102.1","88.4","85.4","71.9","-1.0","54.7","107.7","-1.0","162.8","-1.0","-1.0","-1.0","164.1","166.7","213.0"
"31","1976","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","116.7","90.1","95.0","82.0","-1.0","75.9","112.9","-1.0","213.2","-1.0","-1.0","-1.0","285.3","193.6","386.9"
"31","1977","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","129.2","113.0","100.6","102.2","-1.0","101.5","178.1","-1.0","258.4","-1.0","-1.0","-1.0","261.6","183.7","338.9"
"31","1978","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","115.0","90.4","94.8","100.3","-1.0","-1.0","169.2","-1.0","230.9","357.3","-1.0","-1.0","253.9","118.3","279.2"
"31","1979","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","144.8","104.9","115.5","111.9","-1.0","114.7","197.8","204.4","289.5","413.6","-1.0","-1.0","366.8","268.7","319.3"
"31","1980","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","166.3","121.9","124.5","109.1","-1.0","126.1","322.3","-1.0","342.1","474.7","-1.0","-1.0","-1.0","362.8","-1.0"
"31","1981","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","168.4","129.9","136.0","129.4","-1.0","119.1","231.0","262.5","385.7","523.0","-1.0","-1.0","384.2","294.6","465.0"
"31","1982","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","176.3","147.4","142.2","144.2","-1.0","143.9","213.4","329.2","398.0","592.4","-1.0","-1.0","399.3","-1.0","408.8"
"31","1983","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","170.9","132.1","143.9","129.2","-1.0","132.7","298.8","-1.0","470.2","701.0","-1.0","-1.0","511.9","824.7","526.7"
"31","1984","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","177.3","141.1","123.5","116.4","-1.0","149.5","426.0","339.5","491.6","747.1","-1.0","-1.0","463.1","360.0","534.4"
"31","1985","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","204.9","162.8","184.1","180.4","-1.0","175.1","389.2","345.2","471.3","673.4","-1.0","-1.0","461.9","413.1","512.7"
"31","1986","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","203.5","178.1","176.4","158.2","-1.0","145.8","332.7","513.7","659.8","1125.7","-1.0","-1.0","665.0","400.7","527.6"
"31","1987","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","255.5","-1.0","191.9","178.6","-1.0","188.1","448.1","637.3","716.9","1233.6","-1.0","-1.0","760.6","420.6","903.7"
"31","1988","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","266.0","229.1","181.6","163.3","-1.0","189.9","571.1","466.6","536.7","751.4","-1.0","-1.0","623.8","427.7","707.4"
"31","1989","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","251.2","193.3","178.5","179.3","-1.0","215.7","624.9","596.9","615.4","879.3","-1.0","-1.0","713.2","529.7","767.2"
"31","1990","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","278.0","245.0","229.0","192.0","-1.0","254.0","582.0","796.0","897.0","1404.0","-1.0","-1.0","947.0","570.0","974.0"
"31","1991","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","407.0","395.0","365.0","311.0","-1.0","325.0","617.0","934.0","1133.0","1717.0","-1.0","-1.0","1094.0","549.0","1566.0"
"31","1992","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","330.0","249.0","317.0","298.0","-1.0","253.0","698.0","830.0","924.0","1330.0","-1.0","-1.0","879.0","617.0","938.0"
"31","1993","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","430.0","348.0","332.0","248.0","-1.0","333.0","1024.0","1009.0","1060.0","1551.0","-1.0","-1.0","1067.0","900.0","1317.0"
"31","1994","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","430.0","492.0","510.0","407.0","-1.0","423.0","829.0","1209.0","1132.0","1838.0","-1.0","-1.0","1137.0","913.0","1276.0"
"31","1995","6","Madhya Pradesh","Mandsaur","-1.0","462.0","459.0","547.0","472.0","416.0","464.0","379.0","972.0","1484.0","1208.0","2481.0","1071.0","-1.0","1260.0","902.0","2600.0"
"31","1996","6","Madhya Pradesh","Mandsaur","931.0","-1.0","561.0","498.0","543.0","481.0","-1.0","461.0","1148.0","1291.0","1404.0","2399.0","-1.0","-1.0","1262.0","913.0","1825.0"
"31","1997","6","Madhya Pradesh","Mandsaur","727.0","418.0","515.0","436.0","483.0","412.0","559.0","459.0","953.0","1360.0","1153.0","2087.0","1311.0","1034.0","1357.0","1153.0","2123.0"
"31","1998","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","573.0","657.0","493.0","424.0","-1.0","539.0","995.0","1570.0","1356.0","2537.0","-1.0","-1.0","1428.0","1028.0","1750.0"
"31","1999","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","655.0","710.0","749.0","449.0","-1.0","478.0","1115.0","1510.0","1387.0","2615.0","-1.0","-1.0","1265.0","1187.0","-1.0"
"31","2000","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","635.0","620.0","681.0","524.0","-1.0","500.0","1569.0","1651.0","1611.0","2714.0","-1.0","-1.0","1395.0","1158.0","-1.0"
"31","2001","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","659.0","577.0","468.0","403.0","-1.0","471.0","1402.0","1641.0","1325.0","1754.0","-1.0","-1.0","1499.0","1318.0","2200.0"
"31","2002","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","730.0","602.0","759.0","550.0","-1.0","584.0","1508.0","1466.0","1378.0","2233.0","-1.0","-1.0","1788.0","1179.0","2239.0"
"31","2003","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","700.0","406.0","707.0","437.0","-1.0","538.0","1352.0","1670.0","1459.0","2585.0","-1.0","-1.0","1752.0","1210.0","-1.0"
"31","2004","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","671.0","521.0","-1.0","505.0","-1.0","-1.0","1377.0","-1.0","1455.0","3061.0","-1.0","-1.0","1743.0","1618.0","-1.0"
"31","2005","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","901.0","657.0","664.0","578.0","-1.0","799.0","1763.0","-1.0","1559.0","2721.0","1550.0","-1.0","1722.0","1885.0","-1.0"
"31","2006","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","973.0","806.0","769.0","710.0","-1.0","778.0","2077.0","2025.0","1882.0","2929.0","-1.0","-1.0","1880.0","1745.0","1960.0"
"31","2007","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1241.0","869.0","747.0","693.0","-1.0","962.0","2358.0","2386.0","2082.0","4177.0","-1.0","-1.0","2620.0","1623.0","2000.0"
"31","2008","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1138.0","941.0","770.0","739.0","-1.0","914.0","2004.0","2849.0","2445.0","5406.0","-1.0","-1.0","2371.0","1955.0","-1.0"
"31","2009","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1190.0","1311.0","1010.0","873.0","-1.0","872.0","1880.0","3668.0","2809.0","5382.0","-1.0","-1.0","2616.0","2932.0","-1.0"
"31","2010","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1196.0","1326.0","-1.0","965.0","-1.0","1038.0","2213.0","3656.0","3389.0","5289.0","-1.0","-1.0","2798.0","3219.0","-1.0"
"31","2011","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1304.0","1290.0","-1.0","907.0","-1.0","1325.0","3385.0","3711.0","2797.0","5740.0","-1.0","-1.0","-1.0","3364.0","-1.0"
"31","2012","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1598.0","1542.0","-1.0","1261.0","-1.0","1495.0","3129.0","4013.0","4002.0","5851.0","-1.0","-1.0","3826.0","4387.0","-1.0"
"31","2013","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1760.0","2041.0","-1.0","1319.0","-1.0","1251.0","2830.0","3560.0","3798.0","12677.0","-1.0","-1.0","4260.0","4028.0","6650.0"
"31","2014","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1469.0","-1.0","-1.0","1201.0","-1.0","1543.0","3527.0","5463.0","3763.0","8862.0","-1.0","-1.0","3987.0","-1.0","-1.0"
"31","2015","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1864.0","2423.0","-1.0","1335.0","-1.0","-1.0","-1.0","5166.0","6995.0","7318.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"31","2016","6","Madhya Pradesh","Mandsaur","-1.0","-1.0","1666.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","-1.0","5500.0","10231.0","-1.0","-1.0","-1.0","-1.0","-1.0"
"32","1966","6","Madhya Pradesh","Dewas","-1.0","-1.0","71.7","46.2","-1.0","52.5","-1.0","-1.0","57.2","85.6","108.9","189.3","-1.0","-1.0","175.1","106.7","144.2"
"32","1967","6","Madhya Pradesh","Dewas","-1.0","-1.0","89.8","51.3","-1.0","59.0","-1.0","-1.0","74.5","98.5","95.1","153.6","-1.0","-1.0","97.0","223.3","140.3"
"32","1968","6","Madhya Pradesh","Dewas","-1.0","-1.0","90.0","51.0","-1.0","51.3","-1.0","-1.0","75.9","75.6","89.4","143.2","-1.0","-1.0","125.9","163.9","139.1"
"32","1969","6","Madhya Pradesh","Dewas","-1.0","-1.0","94.1","64.3","-1.0","55.8","-1.0","-1.0","91.9","88.6","104.9","173.1","-1.0","-1.0","164.3","81.0","173.4"
"32","1970","6","Madhya Pradesh","Dewas","-1.0","-1.0","85.5","67.6","-1.0","49.7","-1.0","-1.0","74.5","90.7","123.2","193.5","-1.0","-1.0","147.2","85.6","260.9"
"32","1971","6","Madhya Pradesh","Dewas","-1.0","-1.0","83.1","73.6","-1.0","56.9","-1.0","-1.0","81.4","93.4","107.0","196.6","-1.0","-1.0","135.0","130.5","183.2"
"32","1972","6","Madhya Pradesh","Dewas","-1.0","-1.0","99.9","67.6","-1.0","79.6","-1.0","-1.0","124.4","146.9","143.4","275.4","-1.0","-1.0","173.1","203.0","183.4"
"32","1973","6","Madhya Pradesh","Dewas","-1.0","-1.0","145.7","130.0","-1.0","108.6","-1.0","-1.0","183.7","153.3","178.9","317.6","-1.0","-1.0","296.2","177.0","269.4"
"32","1974","6","Madhya Pradesh","Dewas","-1.0","-1.0","159.5","127.6","-1.0","127.7","-1.0","-1.0","171.2","187.8","192.7","331.0","-1.0","-1.0","224.4","208.6","276.0"
"32","1975","6","Madhya Pradesh","Dewas","-1.0","-1.0","109.9","87.2","-1.0","67.8","-1.0","-1.0","108.7","109.3","131.6","293.3","-1.0","-1.0","158.4","168.0","237.5"
"32","1976","6","Madhya Pradesh","Dewas","-1.0","-1.0","134.4","92.7","-1.0","72.8","-1.0","-1.0","120.6","195.2","170.4","340.0","-1.0","-1.0","268.8","211.0","420.8"
"32","1977","6","Madhya Pradesh","Dewas","-1.0","-1.0","132.8","91.8","-1.0","86.7","-1.0","-1.0","180.4","242.4","179.7","415.0","-1.0","-1.0","252.7","156.7","342.9"
"32","1978","6","Madhya Pradesh","Dewas","139.7","101.4","134.3","90.5","-1.0","93.4","-1.0","-1.0","171.0","235.4","204.2","381.5","-1.0","-1.0","257.0","102.8","305.3"
"32","1979","6","Madhya Pradesh","Dewas","235.2","80.0","137.3","105.6","-1.0","111.2","-1.0","-1.0","197.0","231.7","249.6","419.9","-1.0","-1.0","374.7","249.6","333.8"
"32","1980","6","Madhya Pradesh","Dewas","195.7","87.5","166.5","125.3","-1.0","102.4","-1.0","-1.0","320.0","280.3","326.8","477.2","-1.0","-1.0","436.3","374.3","449.7"
"32","1981","6","Madhya Pradesh","Dewas","154.5","100.0","174.6","127.5","-1.0","125.1","-1.0","-1.0","231.5","289.2","360.5","499.8","-1.0","-1.0","357.2","307.8","528.3"
"32","1982","6","Madhya Pradesh","Dewas","212.5","106.8","191.0","139.1","-1.0","130.8","-1.0","-1.0","215.8","299.5","373.7","558.9","-1.0","-1.0","379.7","229.3","404.9"
"32","1983","6","Madhya Pradesh","Dewas","300.0","-1.0","183.0","123.5","-1.0","127.5","-1.0","-1.0","294.6","341.6","388.3","639.6","-1.0","-1.0","480.2","308.0","538.6"
"32","1984","6","Madhya Pradesh","Dewas","116.6","-1.0","172.4","129.6","-1.0","106.3","-1.0","-1.0","389.7","358.4","458.1","709.3","-1.0","-1.0","477.3","346.8","520.2"
"32","1985","6","Madhya Pradesh","Dewas","295.7","-1.0","217.8","140.3","-1.0","162.7","-1.0","-1.0","390.0","347.5","427.4","599.7","-1.0","-1.0","463.3","437.3","447.4"
"32","1986","6","Madhya Pradesh","Dewas","371.3","-1.0","208.2","167.7","-1.0","152.1","-1.0","-1.0","335.7","514.0","451.1","867.5","-1.0","-1.0","618.0","390.5","566.7"
"32","1987","6","Madhya Pradesh","Dewas","407.3","-1.0","253.9","151.4","-1.0","155.0","-1.0","-1.0","448.2","616.8","649.5","1121.5","-1.0","-1.0","723.8","391.8","900.4"
"32","1988","6","Madhya Pradesh","Dewas","428.0","-1.0","269.1","214.2","-1.0","145.6","-1.0","-1.0","531.3","469.4","628.5","818.5","-1.0","-1.0","595.5","401.0","802.4"
"32","1989","6","Madhya Pradesh","Dewas","-1.0","576.0","247.8","165.6","-1.0","159.4","-1.0","-1.0","619.2","515.6","658.1","951.3","-1.0","-1.0","707.0","580.6","731.8"
"32","1990","6","Madhya Pradesh","Dewas","-1.0","-1.0","271.0","197.0","-1.0","155.0","-1.0","-1.0","538.0","761.0","762.0","1258.0","-1.0","-1.0","960.0","485.0","887.0"
"32","1991","6","Madhya Pradesh","Dewas","-1.0","-1.0","394.0","360.0","-1.0","287.0","-1.0","-1.0","570.0","851.0","1038.0","-1.0","-1.0","-1.0","1067.0","497.0","1334.0"
"32","1992","6","Madhya Pradesh","Dewas","-1.0","-1.0","361.0","217.0","-1.0","271.0","-1.0","-1.0","682.0","806.0","816.0","1162.0","-1.0","-1.0","922.0","632.0","1002.0"
"32","1993","6","Madhya Pradesh","Dewas","723.0","436.0","405.0","277.0","-1.0","226.0","-1.0","-1.0","963.0","916.0","1115.0","1189.0","-1.0","-1.0","1087.0","1009.0","1463.0"
"32","1994","6","Madhya Pradesh","Dewas","803.0","484.0","402.0","448.0","-1.0","381.0","-1.0","-1.0","814.0","1170.0","1214.0","1536.0","-1.0","-1.0","1189.0","956.0","2369.0"
"32","1995","6","Madhya Pradesh","Dewas","900.0","850.0","474.0","391.0","387.0","383.0","464.0","342.0","880.0","1562.0","1031.0","2118.0","1071.0","-1.0","1270.0","869.0","1887.0"
"32","1996","6","Madhya Pradesh","Dewas","888.0","-1.0","563.0","435.0","-1.0","484.0","-1.0","-1.0","1104.0","1267.0","1197.0","2500.0","-1.0","-1.0","1092.0","814.0","1669.0"
"32","1997","6","Madhya Pradesh","Dewas","800.0","418.0","498.0","418.0","336.0","406.0","559.0","430.0","968.0","1413.0","1264.0","2371.0","1311.0","1034.0","1357.0","1181.0","2123.0"
